"expName","date","session","participant","block","Movement","trial","WordType","trialRT","word1","word2","word3","word4","response","comment","coder"
"sheb_replication_1810","2018_Oct_25_1301",1,703,1,"hands",1,"leg",4.6289885799,"hop","stand","kneel","jump","","",""
"sheb_replication_1810","2018_Oct_25_1301",1,703,1,"hands",2,"arm",13.584025293,"dunk","grab","gesture","slap","","",""
"sheb_replication_1810","2018_Oct_25_1301",1,703,1,"hands",3,"arm",29.1811980833,"scoop","brush","scrub","wrap","","",""
"sheb_replication_1810","2018_Oct_25_1301",1,703,1,"hands",4,"leg",13.4002013453,"cycle","stumble","squat","tramp","","",""
"sheb_replication_1810","2018_Oct_25_1301",1,703,1,"hands",5,"arm",9.50934896261,"poke","scratch","hug","throw","","",""
"sheb_replication_1810","2018_Oct_25_1301",1,703,1,"hands",6,"arm",15.2109960742,"clean","pull","stab","catch","","",""
"sheb_replication_1810","2018_Oct_25_1301",1,703,1,"hands",7,"leg",11.9075700441,"march","stomp","stride","trample","","",""
"sheb_replication_1810","2018_Oct_25_1301",1,703,1,"hands",8,"arm",5.51803217415,"pinch","fold","knock","polish","","",""
"sheb_replication_1810","2018_Oct_25_1301",1,703,1,"hands",9,"leg",12.9640865816,"strut","skate","wander","sneak","","",""
"sheb_replication_1810","2018_Oct_25_1301",1,703,1,"hands",10,"arm",32.5523284298,"shake","pluck","click","sign","","",""
"sheb_replication_1810","2018_Oct_25_1301",1,703,1,"hands",11,"leg",4.31077220803,"hike","slip","dance","tiptoe","","",""
"sheb_replication_1810","2018_Oct_25_1301",1,703,1,"hands",12,"leg",6.54091109517,"slide","bounce","sprint","wade","","",""
"sheb_replication_1810","2018_Oct_25_1301",1,703,1,"hands",13,"arm",14.070954446,"bind","scrape","snatch","clap","","",""
"sheb_replication_1810","2018_Oct_25_1301",1,703,1,"hands",14,"leg",19.2357825598,"walk","stroll","trek","stray","","",""
"sheb_replication_1810","2018_Oct_25_1301",1,703,1,"hands",15,"leg",22.3054746469,"skip","run","kick","glide","","",""
"sheb_replication_1810","2018_Oct_25_1301",1,703,1,"hands",16,"arm",4.34389776908,"pat","carve","whip","peel","","",""
"sheb_replication_1810","2018_Oct_25_1301",1,703,1,"hands",17,"leg",5.70260128899,"trip","flee","leap","jog","","",""
"sheb_replication_1810","2018_Oct_25_1301",1,703,1,"hands",18,"leg",4.57876724236,"limp","pedal","step","rush","","",""
"sheb_replication_1810","2018_Oct_25_1301",1,703,1,"hands",19,"arm",5.76948062724,"push","wipe","dig","squeeze","","",""
"sheb_replication_1810","2018_Oct_25_1301",1,703,1,"hands",20,"arm",8.5703017334,"rub","grip","punch","chop","","",""
"sheb_replication_1810","2018_Oct_25_1301",1,703,2,"feet",1,"arm",5.18242764846,"chop","slap","squeeze","pluck","","",""
"sheb_replication_1810","2018_Oct_25_1301",1,703,2,"feet",2,"leg",9.20748320016,"jump","skip","tramp","limp","","",""
"sheb_replication_1810","2018_Oct_25_1301",1,703,2,"feet",3,"leg",7.1950030344,"wade","stride","kick","march","","",""
"sheb_replication_1810","2018_Oct_25_1301",1,703,2,"feet",4,"leg",25.8276016841,"slip","pedal","trek","jog","","",""
"sheb_replication_1810","2018_Oct_25_1301",1,703,2,"feet",5,"arm",4.561955546,"snatch","scratch","wipe","grip","","",""
"sheb_replication_1810","2018_Oct_25_1301",1,703,2,"feet",6,"leg",3.13708466615,"stomp","leap","hop","sprint","","",""
"sheb_replication_1810","2018_Oct_25_1301",1,703,2,"feet",7,"arm",7.86577984145,"brush","clap","fold","carve","","",""
"sheb_replication_1810","2018_Oct_25_1301",1,703,2,"feet",8,"leg",3.18726372751,"slide","tiptoe","skate","stand","","",""
"sheb_replication_1810","2018_Oct_25_1301",1,703,2,"feet",9,"arm",4.49494463796,"pat","polish","knock","scoop","","",""
"sheb_replication_1810","2018_Oct_25_1301",1,703,2,"feet",10,"arm",5.16632318916,"throw","scrub","click","push","","",""
"sheb_replication_1810","2018_Oct_25_1301",1,703,2,"feet",11,"leg",8.45281029927,"wander","kneel","run","hike","","",""
"sheb_replication_1810","2018_Oct_25_1301",1,703,2,"feet",12,"arm",10.9342700207,"bind","whip","sign","poke","","",""
"sheb_replication_1810","2018_Oct_25_1301",1,703,2,"feet",13,"leg",2.78417456349,"dance","step","trample","bounce","","",""
"sheb_replication_1810","2018_Oct_25_1301",1,703,2,"feet",14,"arm",5.43384646871,"rub","catch","dunk","grab","","",""
"sheb_replication_1810","2018_Oct_25_1301",1,703,2,"feet",15,"arm",4.05884093725,"peel","dig","gesture","stab","","",""
"sheb_replication_1810","2018_Oct_25_1301",1,703,2,"feet",16,"leg",8.1174183398,"glide","stumble","trip","flee","","",""
"sheb_replication_1810","2018_Oct_25_1301",1,703,2,"feet",17,"arm",3.53887354127,"clean","pinch","pull","wrap","","",""
"sheb_replication_1810","2018_Oct_25_1301",1,703,2,"feet",18,"leg",7.09440824409,"stray","sneak","rush","stroll","","",""
"sheb_replication_1810","2018_Oct_25_1301",1,703,2,"feet",19,"arm",11.0186694777,"scrape","punch","hug","shake","","",""
"sheb_replication_1810","2018_Oct_25_1301",1,703,2,"feet",20,"leg",12.058590441,"squat","cycle","strut","walk","","",""
